column_1,column_2,column_3,column_4
14126,100319,187390,177519
14127,683396,994262,276142
14128,125838,1934,847996
14129,463860,414680,408562
14130,983112,245084,974828
14131,339383,608302,708912
14132,94657,451172,516533
14133,530246,636610,710908
14134,12996,723133,703459
14135,832177,264509,610612
14136,710693,233843,952364
14137,137811,537906,881524
14138,771230,544289,25377
14139,395804,227030,491280
14140,271522,457133,999773
14141,283882,550893,238566
14142,865142,66532,343899
14143,827969,273821,346498
14144,815094,391230,929179
14145,314773,257635,255410
14146,115105,844132,2638
14147,473868,959228,82719
14148,151196,15128,796260
14149,89895,695223,761259
14150,152053,776269,104885
14151,145294,28680,551268
14152,464551,73282,842204
14153,950314,11095,952928
14154,943278,147477,158235
14155,395147,204495,135104
14156,451437,684690,676901
14157,575384,444829,317303
14158,818011,309735,984821
14159,393366,720593,642995
14160,63874,488253,726348
14161,717279,463107,425335
14162,749195,920443,264175
14163,358226,451478,541688
14164,857981,246237,245818
14165,944895,560817,29109
14166,312021,233249,66348
14167,258065,646549,34968
14168,745270,988166,591210
14169,949452,479607,700189
14170,183186,176461,593379
14171,179496,430606,574195
14172,326363,447675,368269
14173,82340,571607,772260
14174,379491,676552,329948
14175,963686,853573,338251
14176,299668,487794,200528
14177,895021,983198,959586
14178,498407,622533,962282
14179,654831,103518,356241
14180,173710,354899,67321
14181,550090,515443,347011
14182,877999,590726,399366
14183,716898,374716,970049
14184,169662,966962,36702
14185,881920,903886,286776
14186,813859,89236,378307
14187,690059,452769,54876
14188,15694,125446,786509
14189,876246,536386,170207
14190,922732,987951,254214
14191,508640,316908,9306
14192,755499,575150,72004
14193,116682,254037,911986
14194,782618,622545,967589
14195,355880,446336,90347
14196,124481,18312,536009
14197,621472,224019,537217
14198,324593,624845,248425
14199,141150,576094,881321
14200,835982,519311,746683
14201,821261,588947,283695
14202,71400,817949,300563
14203,216415,274666,681587
14204,378817,924155,317042
14205,602144,943203,219155
14206,14985,217255,85197
14207,357825,223560,444507
14208,307558,19501,351237
14209,785642,918980,143539
14210,680678,474012,581508
14211,742683,592499,811001
14212,713741,912341,134462
14213,119947,275324,233124
14214,782504,239185,402561
14215,688501,156496,680408
14216,57006,383381,48031
14217,185666,503835,88305
14218,49634,874013,802955
14219,585606,231661,417926
14220,188430,112456,953080
14221,110373,982507,997684
14222,290462,734130,436623
14223,262992,595117,493754
14224,6529,317267,818119
14225,566052,844258,464760
14226,898078,522115,252767
14227,980387,166062,887822
14228,194270,982235,120840
14229,515439,632398,7317
14230,240687,938181,855127
14231,874536,792619,940381
14232,145570,592745,729868
14233,460900,205646,497191
14234,77941,787506,948111
14235,154416,732657,468723
14236,482189,165989,516305
14237,123773,53890,453260
14238,840224,859011,645487
14239,590758,950004,848553
14240,192427,585259,544880
14241,939290,325490,957865
14242,778213,794764,470482
14243,993496,912990,5515
14244,802773,739933,492943
14245,472258,347002,178300
14246,441153,266342,623315
14247,676988,732810,57830
14248,487051,769756,157489
14249,532074,334382,513371
14250,857986,761910,808875
14251,156297,597901,100588
14252,703932,443307,845874
14253,229766,864938,833382
14254,907482,578026,441218
14255,998585,456834,343372
14256,361807,225631,361077
14257,300680,213654,972169
14258,830662,746366,976652
14259,694126,924088,440228
14260,70428,891240,265012
14261,256735,779073,221796
14262,216215,150884,217494
14263,332044,157002,356804
14264,164014,432123,3742
14265,657209,977312,313924
14266,966903,270687,186627
14267,396558,590640,457128
14268,958396,885862,445182
14269,590861,879252,718057
14270,756180,338202,752206
14271,836447,869457,419732
14272,788397,585165,192655
14273,456630,23467,189027
14274,647262,274895,795222
14275,896339,685429,366667
14276,814211,411860,78952
14277,507584,37303,204713
14278,575204,7100,486502
14279,936874,640977,665860
14280,560156,584625,635140
14281,508009,202681,151455
14282,359152,210014,466105
14283,755587,65564,459364
14284,436643,900434,958172
14285,618555,873599,825429
14286,717359,636238,530193
14287,948856,508768,688804
14288,799217,857605,674852
14289,39416,344726,34126
14290,265006,56682,331144
14291,665211,935282,914199
14292,177050,736397,988587
14293,384698,232125,153586
14294,204676,741093,250012
14295,196986,1360,67392
14296,781313,226199,19859
14297,750703,703508,123654
14298,223616,940558,117881
14299,857534,932927,898507
14300,953934,165605,956497
14301,177229,423419,321998
14302,654578,411487,234584
14303,775620,697346,118136
14304,974018,673814,309930
14305,481259,570139,380206
14306,450729,290557,384332
14307,154886,381871,52382
14308,780286,538220,971576
14309,86435,819064,188901
14310,498258,875725,824743
14311,485379,652880,188325
14312,8994,317150,854430
14313,376451,181896,936652
14314,564639,812937,646669
14315,448458,831700,983442
14316,802055,265572,990191
14317,201610,645802,859091
14318,561548,384650,659638
14319,140794,103418,337641
14320,766237,630957,118830
14321,318376,5777,358631
14322,969788,82702,69790
14323,133646,484512,638447
14324,389332,570086,269633
14325,15410,587213,441259
14326,238248,864763,973297
14327,698567,954469,595078
14328,315683,71623,655459
14329,683987,261275,393265
14330,360697,695187,614942
14331,296000,95797,762464
14332,335330,158190,932397
14333,302193,225974,790466
14334,649847,395913,165846
14335,412996,514048,83302
14336,285407,478503,858397
14337,199449,253174,266446
14338,25966,579239,667267
14339,907018,241180,847595
14340,526668,212270,461725
14341,202027,858331,748452
14342,884222,971171,22439
14343,905736,891261,17054
14344,139484,88208,629317
14345,496923,361419,299068
14346,817368,908045,335741
14347,251051,962063,190963
14348,739283,177737,167695
14349,798663,398883,272168
14350,658627,246917,621668
14351,532124,340498,646866
14352,910680,730351,239343
14353,316660,121816,222180
14354,90412,377541,816436
14355,570539,673401,595365
14356,729445,913913,264581
14357,714634,171561,224570
14358,238973,290461,432419
14359,332139,50120,199101
14360,245810,972453,955863
14361,848140,826472,337679
14362,447288,960996,977637
14363,35344,565343,547940
14364,395451,901106,608639
14365,671747,230117,496905
14366,874809,145951,186132
14367,648638,477788,636263
14368,452513,78561,348180
14369,68968,547815,8695
14370,953759,507927,20998
14371,913071,843451,899656
14372,118388,319800,947767
14373,570856,773113,51677
14374,64505,459098,358829
14375,148335,465284,101492
14376,993661,464030,724875
14377,196958,320132,328472
14378,232015,538652,785237
14379,975274,725763,265236
14380,543848,954731,842974
14381,649474,950997,635537
14382,464425,801439,994092
14383,801964,305649,51852
14384,735390,216825,733160
14385,234367,773365,123401
14386,365977,86175,989393
14387,417400,855462,379451
14388,183391,854113,469591
14389,433279,82765,893338
14390,146803,26313,700186
14391,332235,259625,42064
14392,743777,275251,652151
14393,713447,229142,361609
14394,966216,889378,699772
14395,958657,42873,70372
14396,194748,11906,202655
14397,614480,143314,517064
14398,334950,898432,795342
14399,222043,987880,689605
14400,462673,397391,960152
14401,210282,133442,446419
14402,331765,949786,855989
14403,373046,334354,210671
14404,503771,193465,246459
14405,436067,813512,874752
14406,441493,555807,636576
14407,765130,322053,156363
14408,494277,246424,711713
14409,187315,104284,405723
14410,642079,372150,725394
14411,675988,217803,394774
14412,638825,45927,484108
14413,153844,853504,349455
14414,659898,534664,886843
14415,993167,377091,11293
14416,525414,858268,157345
14417,975675,300691,976424
14418,728024,626297,49961
14419,540342,598236,761286
14420,133499,203557,788570
14421,410098,226310,432566
14422,961957,583094,391811
14423,247339,899875,379839
14424,659312,193255,982319
14425,550439,622904,565021
14426,360700,348806,512111
14427,469277,161729,191847
14428,649775,436945,121016
14429,881990,741089,602587
14430,22005,418642,478500
14431,438533,369984,564530
14432,857075,960884,455616
14433,718267,734673,828902
14434,251793,987442,950127
14435,344951,120560,327850
14436,367302,92357,963764
14437,484196,319922,929479
14438,100408,613560,812447
14439,486998,24851,829111
14440,81474,209269,95600
14441,952743,46372,457099
14442,963472,598362,86556
14443,27619,171945,946306
14444,959381,163071,462279
14445,267601,471731,548644
14446,805693,791773,772586
14447,607617,330167,857910
14448,907121,176459,260774
14449,434462,223570,74626
14450,673967,72647,268337
14451,306586,186889,485660
14452,985628,414606,245945
14453,112104,465447,704267
14454,862738,599835,128702
14455,551369,5579,390422
14456,873446,8969,742474
14457,399660,925242,230286
14458,791635,786308,891127
14459,714919,312256,502019
14460,151318,412459,156403
14461,151592,539294,844757
14462,964907,853697,702880
14463,557962,801559,373561
14464,613327,172261,621395
14465,127394,155935,732408
14466,647785,390243,437574
14467,642840,272911,744587
14468,896124,18244,499436
14469,182970,144134,916846
14470,644152,93940,796739
14471,27765,316979,938687
14472,223107,776945,200574
14473,277510,180587,522412
14474,884001,743774,760948
14475,405719,791240,607403
14476,407265,480865,34667
14477,778718,757446,926828
14478,220803,669910,101901
14479,715413,29951,600674
14480,412419,365608,723732
14481,628741,124552,668682
14482,975990,160727,411064
14483,310811,496032,348701
14484,786711,706745,257851
14485,716993,970614,476087
14486,266196,854707,46606
14487,550146,120870,612328
14488,16934,391631,808032
14489,718944,639258,41996
14490,267262,437345,429780
14491,598604,846186,803682
14492,157630,441926,140079
14493,84942,279171,992029
14494,381656,561902,307097
14495,793036,653390,570307
14496,192372,512349,455439
14497,398083,265671,778972
14498,110784,634138,858501
14499,10998,50418,300643
14500,707363,391321,274501
14501,756676,56789,817922
14502,959326,130739,366703
14503,958135,520247,959146
14504,953793,992166,263303
14505,574927,49175,470641
14506,950327,860084,668877
14507,756236,85893,644221
14508,944461,54861,208172
14509,297545,572262,249114
14510,262333,672891,690355
14511,676796,611147,65352
14512,208517,825151,469900
14513,855451,824874,49683
14514,124028,134144,393522
14515,251596,151201,779886
14516,94445,634923,130029
14517,9382,789533,976277
14518,816821,753787,822400
14519,956767,869148,556726
14520,391084,919952,10498
14521,909761,348528,855386
14522,821647,41325,219123
14523,827658,523104,803839
14524,159895,408894,136419
14525,469123,352132,895265
14526,391137,431976,345565
14527,63274,342383,30923
14528,841968,990140,604694
14529,856564,869789,351968
14530,707947,487006,912091
14531,833936,119060,811546
14532,258533,582396,906088
14533,461049,392360,779864
14534,287526,347893,75224
14535,452876,41010,471866
14536,40951,13109,391226
14537,79080,634093,816647
14538,871796,875186,737330
14539,372507,937960,369917
14540,628943,92712,303990
14541,978190,769420,485155
14542,313397,788283,103856
14543,116124,889871,998258
14544,977623,86632,255409
14545,962755,339132,553634
14546,707489,721994,763577
14547,42741,63895,159863
14548,445197,968515,875669
14549,793760,918438,92599
14550,273496,121272,429413
14551,185968,746153,390696
14552,83598,52434,527779
14553,173148,189003,839761
14554,851056,326745,812133
14555,391473,586647,973723
14556,526745,200236,880871
14557,933780,287983,54474
14558,347042,825882,470646
14559,209550,448098,247519
14560,964627,412428,281668
14561,809518,717583,874551
14562,102073,647231,489243
14563,470853,599271,559754
14564,479647,503826,632073
14565,448364,559765,901966
14566,28060,956360,341774
14567,708286,641443,204192
14568,653827,880833,788909
14569,604986,706251,339691
14570,172421,320536,67713
14571,917832,789864,252269
14572,760332,434566,185323
14573,908777,986216,265903
14574,138262,604711,802292
14575,68443,337092,933401
14576,989880,25233,987980
14577,699758,195570,488260
14578,891434,202477,892445
14579,901954,369498,272211
14580,200761,770964,458517
14581,342511,464232,825977
14582,888887,59809,474590
14583,32210,767399,351390
14584,208762,974776,373952
14585,342517,785865,163531
14586,203597,364629,472792
14587,463664,830874,185829
14588,860226,794237,16647
14589,801350,334639,424035
14590,293151,974339,634854
14591,76899,886538,151379
14592,176400,998734,775560
14593,3926,953095,893031
14594,850079,661401,429459
14595,776131,244291,824016
14596,547304,80438,982555
14597,636543,408552,400441
14598,500271,473887,747163
14599,611608,287483,731876
14600,590871,679395,375447
14601,479662,722407,983295
14602,400466,735907,150040
14603,915917,982268,876947
14604,667782,98181,383818
14605,434247,266395,402765
14606,925456,309644,990357
14607,228579,552880,815369
14608,184582,102595,269137
14609,253344,376318,346357
14610,622252,859113,81541
14611,987500,621614,455929
14612,343307,596762,59672
14613,731080,404722,104338
14614,984469,148095,12555
14615,489512,81934,572477
14616,899935,574061,543739
14617,69614,826354,672634
14618,479421,536143,881490
14619,830596,542123,69558
14620,885815,129185,150579
14621,35503,939417,862238
14622,54436,28483,66047
14623,991822,320621,241595
14624,339804,872103,939706
14625,928142,454173,697247
14626,72384,885331,449135
14627,427215,463095,938018
14628,647840,782154,288443
14629,11159,937934,947487
14630,657447,936617,234211
14631,47814,784077,553701
14632,43045,929752,10104
14633,411679,743066,921751
14634,868261,322317,667230
14635,633140,405072,482189
14636,622872,427806,700455
14637,580770,931133,89280
14638,864648,867354,427150
14639,893651,157105,262190
14640,700990,292848,784257
14641,331038,80071,774387
14642,84129,438295,611801
14643,53236,496329,839352
14644,12317,446210,309772
14645,323575,307397,781245
14646,215874,863158,741584
14647,366181,677651,469578
14648,774322,309046,635474
14649,656622,295190,805590
14650,215570,923096,415604
